dropId	goodsId	goodsName	count
700301	1050205112	上古玄衣·山	1
700301	1050205113	奇妙之衣·山	1
700301	1050205114	王者圣衣·山	1
700301	1050305118	上古玄裤·山	1
700301	1050305119	秒秒之裤·山	1
700301	1050305120	王者圣裤·山	1
700301	1050405124	上古之鞋·山	1
700301	1050405125	秒秒皮鞋·山	1
700301	1050405126	王者圣靴·山	1
700301	1050605130	上古之手·山	1
700301	1050605131	秒秒手套·山	1
700301	1050605132	王者之手·山	1
700301	1051000019	大黄蜂	1
700301	1051000028	十番队队长	1
700401	1050007105	甜心冰激凌·风	1
700401	1050007106	山寨辣椒水·风	1
700401	1050007107	苍蝇拍·风	1
700401	1050207112	上古玄衣·风	1
700401	1050207113	奇妙之衣·风	1
700401	1050207114	王者圣衣·风	1
700401	1050307118	上古玄裤·风	1
700401	1050307119	秒秒之裤·风	1
700401	1050307120	王者圣裤·风	1
700401	1050407124	上古之鞋·风	1
700401	1050407125	秒秒皮鞋·风	1
700401	1050407126	王者圣靴·风	1
700401	1050607130	上古之手·风	1
700401	1050607131	秒秒手套·风	1
700401	1050607132	王者之手·风	1
700401	1050011105	甜心冰激凌·火	1
700401	1050011106	山寨辣椒水·火	1
700401	1050011107	苍蝇拍·火	1
700401	1050211112	上古玄衣·火	1
700401	1050211113	奇妙之衣·火	1
700401	1050211114	王者圣衣·火	1
700401	1050311118	上古玄裤·火	1
700401	1050311119	秒秒之裤·火	1
700401	1050311120	王者圣裤·火	1
700401	1050411124	上古之鞋·火	1
700401	1050411125	秒秒皮鞋·火	1
700401	1050411126	王者圣靴·火	1
700401	1050611130	上古之手·火	1
700401	1050611131	秒秒手套·火	1
700401	1050611132	王者之手·火	1
700401	1050010105	甜心冰激凌·林	1
700401	1050010106	山寨辣椒水·林	1
700401	1050010107	苍蝇拍·林	1
700401	1050210112	上古玄衣·林	1
700401	1050210113	奇妙之衣·林	1
700401	1050210114	王者圣衣·林	1
700401	1050310118	上古玄裤·林	1
700401	1050310119	秒秒之裤·林	1
700401	1050310120	王者圣裤·林	1
700401	1050410124	上古之鞋·林	1
700401	1050410125	秒秒皮鞋·林	1
700401	1050410126	王者圣靴·林	1
700401	1050610130	上古之手·林	1
700401	1050610131	秒秒手套·林	1
700401	1050610132	王者之手·林	1
700401	1050005105	甜心冰激凌·山	1
700401	1050005106	山寨辣椒水·山	1
700401	1050005107	苍蝇拍·山	1
700401	1050205112	上古玄衣·山	1
700401	1050205113	奇妙之衣·山	1
700401	1050205114	王者圣衣·山	1
700401	1050305118	上古玄裤·山	1
700401	1050305119	秒秒之裤·山	1
700401	1050305120	王者圣裤·山	1
700401	1050405124	上古之鞋·山	1
700401	1050405125	秒秒皮鞋·山	1
700401	1050405126	王者圣靴·山	1
700401	1050605130	上古之手·山	1
700401	1050605131	秒秒手套·山	1
700401	1050605132	王者之手·山	1
700401	1051000019	大黄蜂	1
700401	1051000028	十番队队长	1
700501	1050007109	YOYO的泡椒凤爪·风	1
700501	1050007110	生者必灭之刃·风	1
700501	1050207115	YOYO的防弹背心·风	1
700501	1050207116	生者必灭之铠·风	1
700501	1050307121	YOYO的迷你短裙·风	1
700501	1050307122	生者必灭之光·风	1
700501	1050407127	YOYO的玻璃拖鞋·风	1
700501	1050407128	生者必灭之翼·风	1
700501	1050607126	YOYO的白丝长手套·风	1
700501	1050607125	生者必灭之痕·风	1
700501	1050011109	YOYO的泡椒凤爪·火	1
700501	1050011110	生者必灭之刃·火	1
700501	1050211115	YOYO的防弹背心·火	1
700501	1050211116	生者必灭之铠·火	1
700501	1050311121	YOYO的迷你短裙·火	1
700501	1050311122	生者必灭之光·火	1
700501	1050411127	YOYO的玻璃拖鞋·火	1
700501	1050411128	生者必灭之翼·火	1
700501	1050611126	YOYO的白丝长手套·火	1
700501	1050611125	生者必灭之痕·火	1
700501	1050010109	YOYO的泡椒凤爪·林	1
700501	1050010110	生者必灭之刃·林	1
700501	1050210115	YOYO的防弹背心·林	1
700501	1050210116	生者必灭之铠·林	1
700501	1050310121	YOYO的迷你短裙·林	1
700501	1050310122	生者必灭之光·林	1
700501	1050410127	YOYO的玻璃拖鞋·林	1
700501	1050410128	生者必灭之翼·林	1
700501	1050610126	YOYO的白丝长手套·林	1
700501	1050610125	生者必灭之痕·林	1
700501	1050005109	YOYO的泡椒凤爪·山	1
700501	1050005110	生者必灭之刃·山	1
700501	1050205115	YOYO的防弹背心·山	1
700501	1050205116	生者必灭之铠·山	1
700501	1050305121	YOYO的迷你短裙·山	1
700501	1050305122	生者必灭之光·山	1
700501	1050405127	YOYO的玻璃拖鞋·山	1
700501	1050405128	生者必灭之翼·山	1
700501	1050605126	YOYO的白丝长手套·山	1
700501	1050605125	生者必灭之痕·山	1
700501	1051000020	擎天柱	1
700501	1051000025	光之战士	1
700501	1051000027	暗之战士	1
700501	1051000029	女武神	1
700501	1051000030	幻兽麒麟	1
700501	1051000031	魔女	1
700501	1051000020	擎天柱	1
700501	1051000025	光之战士	1
700501	1051000027	暗之战士	1
700501	1051000029	女武神	1
700501	1051000030	幻兽麒麟	1
700501	1051000031	魔女	1
700501	1051000020	擎天柱	1
700501	1051000025	光之战士	1
700501	1051000027	暗之战士	1
700501	1051000029	女武神	1
700501	1051000030	幻兽麒麟	1
700501	1051000031	魔女	1
700601	1050007109	YOYO的泡椒凤爪·风	1
700601	1050007110	生者必灭之刃·风	1
700601	1050207115	YOYO的防弹背心·风	1
700601	1050207116	生者必灭之铠·风	1
700601	1050307121	YOYO的迷你短裙·风	1
700601	1050307122	生者必灭之光·风	1
700601	1050407127	YOYO的玻璃拖鞋·风	1
700601	1050407128	生者必灭之翼·风	1
700601	1050607126	YOYO的白丝长手套·风	1
700601	1050607125	生者必灭之痕·风	1
700601	1050011109	YOYO的泡椒凤爪·火	1
700601	1050011110	生者必灭之刃·火	1
700601	1050211115	YOYO的防弹背心·火	1
700601	1050211116	生者必灭之铠·火	1
700601	1050311121	YOYO的迷你短裙·火	1
700601	1050311122	生者必灭之光·火	1
700601	1050411127	YOYO的玻璃拖鞋·火	1
700601	1050411128	生者必灭之翼·火	1
700601	1050611126	YOYO的白丝长手套·火	1
700601	1050611125	生者必灭之痕·火	1
700601	1050010109	YOYO的泡椒凤爪·林	1
700601	1050010110	生者必灭之刃·林	1
700601	1050210115	YOYO的防弹背心·林	1
700601	1050210116	生者必灭之铠·林	1
700601	1050310121	YOYO的迷你短裙·林	1
700601	1050310122	生者必灭之光·林	1
700601	1050410127	YOYO的玻璃拖鞋·林	1
700601	1050410128	生者必灭之翼·林	1
700601	1050610126	YOYO的白丝长手套·林	1
700601	1050610125	生者必灭之痕·林	1
700601	1050005109	YOYO的泡椒凤爪·山	1
700601	1050005110	生者必灭之刃·山	1
700601	1050205115	YOYO的防弹背心·山	1
700601	1050205116	生者必灭之铠·山	1
700601	1050305121	YOYO的迷你短裙·山	1
700601	1050305122	生者必灭之光·山	1
700601	1050405127	YOYO的玻璃拖鞋·山	1
700601	1050405128	生者必灭之翼·山	1
700601	1050605126	YOYO的白丝长手套·山	1
700601	1050605125	生者必灭之痕·山	1
700601	1051000020	擎天柱	1
700601	1051000025	光之战士	1
700601	1051000027	暗之战士	1
700601	1051000029	女武神	1
700601	1051000030	幻兽麒麟	1
700601	1051000031	魔女	1
700601	1051000020	擎天柱	1
700601	1051000025	光之战士	1
700601	1051000027	暗之战士	1
700601	1051000029	女武神	1
700601	1051000030	幻兽麒麟	1
700601	1051000031	魔女	1
700601	1051000020	擎天柱	1
700601	1051000025	光之战士	1
700601	1051000027	暗之战士	1
700601	1051000029	女武神	1
700601	1051000030	幻兽麒麟	1
700601	1051000031	魔女	1
700701	1051000032	光与影的主宰	1
700701	1051000033	爱与美之神	1
700801	1051000032	光与影的主宰	1
700801	1051000033	爱与美之神	1
